MPA,Share of global plastics emitted to ocean,FisheryConsumption,Country Name_Albania,Country Name_Algeria,Country Name_Angola,Country Name_Antigua and Barbuda,Country Name_Argentina,Country Name_Australia,Country Name_Bahrain,Country Name_Bangladesh,Country Name_Barbados,Country Name_Belgium,Country Name_Belize,Country Name_Benin,Country Name_Bosnia and Herzegovina,Country Name_Brazil,Country Name_Bulgaria,Country Name_Burkina Faso,Country Name_Cambodia,Country Name_Cameroon,Country Name_Canada,Country Name_Chile,Country Name_China,Country Name_Colombia,Country Name_Comoros,Country Name_Costa Rica,Country Name_Cote d'Ivoire,Country Name_Croatia,Country Name_Cyprus,Country Name_Denmark,Country Name_Djibouti,Country Name_Dominica,Country Name_Dominican Republic,Country Name_Ecuador,Country Name_El Salvador,Country Name_Equatorial Guinea,Country Name_Eritrea,Country Name_Estonia,Country Name_Fiji,Country Name_Finland,Country Name_France,Country Name_Gabon,Country Name_Georgia,Country Name_Germany,Country Name_Ghana,Country Name_Greece,Country Name_Grenada,Country Name_Guatemala,Country Name_Guinea,Country Name_Guinea-Bissau,Country Name_Guyana,Country Name_Haiti,Country Name_Honduras,Country Name_Iceland,Country Name_India,Country Name_Indonesia,Country Name_Iraq,Country Name_Ireland,Country Name_Israel,Country Name_Italy,Country Name_Jamaica,Country Name_Japan,Country Name_Jordan,Country Name_Kazakhstan,Country Name_Kenya,Country Name_Kiribati,Country Name_Kuwait,Country Name_Latvia,Country Name_Lebanon,Country Name_Lesotho,Country Name_Liberia,Country Name_Libya,Country Name_Lithuania,Country Name_Madagascar,Country Name_Malaysia,Country Name_Maldives,Country Name_Malta,Country Name_Marshall Islands,Country Name_Mauritania,Country Name_Mauritius,Country Name_Mexico,Country Name_Monaco,Country Name_Montenegro,Country Name_Morocco,Country Name_Mozambique,Country Name_Myanmar,Country Name_Namibia,Country Name_Netherlands,Country Name_New Zealand,Country Name_Nicaragua,Country Name_Nigeria,Country Name_North America,Country Name_Norway,Country Name_Oman,Country Name_Pakistan,Country Name_Palau,Country Name_Panama,Country Name_Papua New Guinea,Country Name_Peru,Country Name_Philippines,Country Name_Poland,Country Name_Portugal,Country Name_Puerto Rico,Country Name_Qatar,Country Name_Romania,Country Name_Samoa,Country Name_Sao Tome and Principe,Country Name_Saudi Arabia,Country Name_Senegal,Country Name_Seychelles,Country Name_Sierra Leone,Country Name_Singapore,Country Name_Slovenia,Country Name_Solomon Islands,Country Name_Somalia,Country Name_South Africa,Country Name_Spain,Country Name_Sri Lanka,Country Name_Sudan,Country Name_Suriname,Country Name_Sweden,Country Name_Tanzania,Country Name_Thailand,Country Name_Togo,Country Name_Tonga,Country Name_Trinidad and Tobago,Country Name_Tunisia,Country Name_Ukraine,Country Name_United Arab Emirates,Country Name_United Kingdom,Country Name_United States,Country Name_Uruguay,Country Name_Zimbabwe,Country Code_x_AGO,Country Code_x_ALB,Country Code_x_ARE,Country Code_x_ARG,Country Code_x_ATG,Country Code_x_AUS,Country Code_x_BEL,Country Code_x_BEN,Country Code_x_BFA,Country Code_x_BGD,Country Code_x_BGR,Country Code_x_BHR,Country Code_x_BIH,Country Code_x_BLZ,Country Code_x_BRA,Country Code_x_BRB,Country Code_x_CAN,Country Code_x_CHL,Country Code_x_CHN,Country Code_x_CIV,Country Code_x_CMR,Country Code_x_COL,Country Code_x_COM,Country Code_x_CRI,Country Code_x_CYP,Country Code_x_DEU,Country Code_x_DJI,Country Code_x_DMA,Country Code_x_DNK,Country Code_x_DOM,Country Code_x_DZA,Country Code_x_ECU,Country Code_x_ERI,Country Code_x_ESP,Country Code_x_EST,Country Code_x_FIN,Country Code_x_FJI,Country Code_x_FRA,Country Code_x_GAB,Country Code_x_GBR,Country Code_x_GEO,Country Code_x_GHA,Country Code_x_GIN,Country Code_x_GNB,Country Code_x_GNQ,Country Code_x_GRC,Country Code_x_GRD,Country Code_x_GTM,Country Code_x_GUY,Country Code_x_HND,Country Code_x_HRV,Country Code_x_HTI,Country Code_x_IDN,Country Code_x_IND,Country Code_x_IRL,Country Code_x_IRQ,Country Code_x_ISL,Country Code_x_ISR,Country Code_x_ITA,Country Code_x_JAM,Country Code_x_JOR,Country Code_x_JPN,Country Code_x_KAZ,Country Code_x_KEN,Country Code_x_KHM,Country Code_x_KIR,Country Code_x_KWT,Country Code_x_LBN,Country Code_x_LBR,Country Code_x_LBY,Country Code_x_LKA,Country Code_x_LSO,Country Code_x_LTU,Country Code_x_LVA,Country Code_x_MAR,Country Code_x_MCO,Country Code_x_MDG,Country Code_x_MDV,Country Code_x_MEX,Country Code_x_MHL,Country Code_x_MLT,Country Code_x_MMR,Country Code_x_MNE,Country Code_x_MOZ,Country Code_x_MRT,Country Code_x_MUS,Country Code_x_MYS,Country Code_x_NAC,Country Code_x_NAM,Country Code_x_NGA,Country Code_x_NIC,Country Code_x_NLD,Country Code_x_NOR,Country Code_x_NZL,Country Code_x_OMN,Country Code_x_PAK,Country Code_x_PAN,Country Code_x_PER,Country Code_x_PHL,Country Code_x_PLW,Country Code_x_PNG,Country Code_x_POL,Country Code_x_PRI,Country Code_x_PRT,Country Code_x_QAT,Country Code_x_ROU,Country Code_x_SAU,Country Code_x_SDN,Country Code_x_SEN,Country Code_x_SGP,Country Code_x_SLB,Country Code_x_SLE,Country Code_x_SLV,Country Code_x_SOM,Country Code_x_STP,Country Code_x_SUR,Country Code_x_SVN,Country Code_x_SWE,Country Code_x_SYC,Country Code_x_TGO,Country Code_x_THA,Country Code_x_TON,Country Code_x_TTO,Country Code_x_TUN,Country Code_x_TZA,Country Code_x_UKR,Country Code_x_URY,Country Code_x_USA,Country Code_x_WSM,Country Code_x_ZAF,Country Code_x_ZWE
-0.5523110061290805,-0.18949082617019544,-0.15070968244272007,-0.08770580193070292,-0.08770580193070292,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292
-0.39234334308039553,-0.16898714469505122,-0.20200333724876657,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292
0.083551987605371,-0.2140952439973401,-0.19399851355891534,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292
0.11166204272119501,-0.09418506135513546,-0.09406934980698467,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,11.401754250991381,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292,-0.08770580193070292
